CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
1706104546,17-010,PETEN,SAN FRANCISCO,COLEGIO VOCACIONAL DE CIENCIAS COMERCIALES,SAN FRANCISCO,00000000,EDWIN HUMBERTO MONTERO ALDANA,JORGE MARIO OCHAETA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),PETɎ
1707001046,17-011,PETEN,SANTA ANA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA LOS ANGELES,46413739,GUSTAVO ADOLFO REYNOSO HERRERA,NINFA DALILA REVOLORIO ESPADA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETɎ
1707002946,17-010,PETEN,SANTA ANA,"COLEGIO PRIVADO ""GETZEMANI""",ALDEA EL MANGO,46044932,EDWIN HUMBERTO MONTERO ALDANA,CONCEPCION ORTIZ GARCIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1707003346,17-010,PETEN,SANTA ANA,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL-IMEBI-,ALDEA LA LAGUNA,58887789,EDWIN HUMBERTO MONTERO ALDANA,JOSE GABRIEL GARCIA IZAGUIRRE,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1707003746,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA,"5TA..AV., ZONA 1 BARRIO EL CENTRO",40698999,GUSTAVO ADOLFO REYNOSO HERRERA,JOSƓDANIEL GUZMN PAYERAS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETɎ
1707004146,17-011,PETEN,SANTA ANA,COLEGIO CRISTIANO ARBOL DE VIDA,ALDEA LOS ANGELES,77923502,GUSTAVO ADOLFO REYNOSO HERRERA,ENMA JUDITH PAZ CRUZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1707004346,17-011,PETEN,SANTA ANA,LICEO EDUCATIVO SANTA ANA -LICESA-,BARRIO EL CENTRO,32608217,GUSTAVO ADOLFO REYNOSO HERRERA,MARVIN MARCONNY LOPEZ OVANDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1707004546,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA -CEIMSA-,5A.AV.ZONA 1 BARRIO EL CENTRO,51689548,GUSTAVO ADOLFO REYNOSO HERRERA,WILMER RU͚ CORADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1707004846,17-011,PETEN,SANTA ANA,COLEGIO CRISTIANO ARBOL DE VIDA,ALDE LOS ANGELES,77923502,GUSTAVO ADOLFO REYNOSO HERRERA,ENMA JUDITH PAZ CRUZ,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1707004946,17-011,PETEN,SANTA ANA,COLEGIO CRISTIANO ARBOL DE VIDA,ALDEA LOS ANGELES,77923502,GUSTAVO ADOLFO REYNOSO HERRERA,ENMA JUDITH PAZ CRUZ,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1707005146,17-011,PETEN,SANTA ANA,"CENTRO EDUCATIVO ""OR JOJMA""",ALDEA EL MANGO,40010707,GUSTAVO ADOLFO REYNOSO HERRERA,CONCEPCIӍ ORTIZ GARCIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1707005746,17-011,PETEN,SANTA ANA,"CENTRO EDUCATIVO ""OR JOJMA""",ALDEA EL MANGO,40010707,GUSTAVO ADOLFO REYNOSO HERRERA,CONCEPCIӍ ORTIZ GARCIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1707121946,NO DISPONIBLE,PETEN,SANTA ANA,ESCUELA DE CIENCIAS COMERCIALES 'SANTA ANA',NO DISPONIBLE,00000000,NO CONOCIDO,NO CONOCIDO,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1707220546,17-011,PETEN,SANTA ANA,"""ESCUELA DE MAGISTERIO""",BARRIO EL CENTRO,59496761,GUSTAVO ADOLFO REYNOSO HERRERA,JOSE ANTONIO ROMERO BERGES,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1707388746,17-011,PETEN,SANTA ANA,"INSTITUTO MUNICIPAL DE EDUCACI DIVERSIFICADA ""SER CARLOS HUMBERTO GARRIDO CATALN""",BARRIO EL CENTRO SANTA ANA,45244882,GUSTAVO ADOLFO REYNOSO HERRERA,LUIS ALBERTO ROCA LVAREZ,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETɎ
1708000146,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,BARRIO EL CENTRO,79266005,OSVALDO ALBERTO HOIL OBANDO,LISBETH GISSELLA DVILA OVANDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708000246,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,BARRIO EL CENTRO,79266005,OSVALDO ALBERTO HOIL OBANDO,LIDIA DALILA OVANDO HEREDIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETɎ
1708000346,17-014,PETEN,DOLORES,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,ALDEA CALZADA MOPAN,33331080,MARIO AROLDO GUZMAN ALDANA,MANUEL CRUZ PEDRO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708000446,17-012,PETEN,DOLORES,"COLEGIO ""IXTANCHE""",BARRIO EL CENTRO,79277391,OSVALDO ALBERTO HOIL OBANDO,OLGA ICAL YAQUE,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708006846,17-013,PETEN,DOLORES,LICEO EDUCATIVO SALEM,ALDEA EL CHAL,41410556,BRAULIO AMILCAR CHAN TESUCUN,ADELITA BARRERA GARCIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETɎ
1708007246,17-012,PETEN,DOLORES,"LICEO EDUCATIVO ""ARTE Y CULTURA""",BARRIO EL CENTRO,79266005,OSVALDO ALBERTO HOIL OBANDO,LISBETH GISSELLA DVILA OVANDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1708008846,17-014,PETEN,DOLORES,"CENTRO EDUCATIVO ""MOPAN""",ALDEA CALZADA MOPAN,79277391,MARIO AROLDO GUZMAN ALDANA,DEISY ADAL͠NAJARRO ZUЩGA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708009046,17-012,PETEN,DOLORES,"LICEO EDUCATIVO ""ARTE Y CULTURA"" LICENCIADO HUGO LEONEL BONILLA FLORIN",CASERIO SABANETAS,79366005,OSVALDO ALBERTO HOIL OBANDO,NORBERTO ANTONIO OVANDO HEREDIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1708009546,17-012,PETEN,DOLORES,COLEGIO MIXTO PRIVADO NUESTRA SERA DE LOS DOLORES,BARRIO EL CENTRO,31794859,OSVALDO ALBERTO HOIL OBANDO,ESTUARDO TOMS CORZO ALDANA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708009646,17-012,PETEN,DOLORES,"COLEGIO ""SAN MARTIN DE PORRES""",BARRIO SAN RAMON,79266095,OSVALDO ALBERTO HOIL OBANDO,SANTOS DAVID MIGUEL CORDӍ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708009846,17-012,PETEN,DOLORES,COLEGIO MIXTO PRIVADO IXTANCHE,BARRIO EL CENTRO,79277391,OSVALDO ALBERTO HOIL OBANDO,OLGA ICAL YAQUE,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1708010146,17-003,PETEN,DOLORES,LICEO INTEGRAL NUEVA GENERACION - LING-,CARRIO EL PEDREGAL,41821593,FERNANDO RAFAEL LEAL CORDOVA,LISBETH YESENIA CRUZ CASTILLO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1708010546,17-012,PETEN,DOLORES,"CENTRO EDUCATIVO ""RABI ANIBAL E. ALVAREZ MORALES""",BARRIO EL MIRADOR,57663555,OSVALDO ALBERTO HOIL OBANDO,MARLENY ELIZABETH HERRERA HEREDIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1708010846,17-014,PETEN,DOLORES,CENTRO EDUCTIVO MOPAN -CEMOP-,ALDEA CALZADA MOPAN,49723,MARIO AROLDO GUZMAN ALDANA,DEISY ADAL͠NAJARRO ZUЩGA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1708011146,17-014,PETEN,DOLORES,CENTRO EDUCATIVO MOPAN -CEMOP-,ALDEA CALZADA MOPAN,49723637,MARIO AROLDO GUZMAN ALDANA,DEISY ADAL͠NAJARRO ZUЩGA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1708011246,17-012,PETEN,DOLORES,COLEGIO MIXTO PRIVADO IXTANCH/TD>,BSRRIO VIDTAS HERMOSA,58251277,OSVALDO ALBERTO HOIL OBANDO,OLGA ICAL YAQUE,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1708011346,17-012,PETEN,DOLORES,"CENTRO EDUCATIVO ""RAIBI ANIBAL E. ALVARES MORALES",BARRIO EL MIRADOR,57763555,OSVALDO ALBERTO HOIL OBANDO,MARLENY ELIZABETH HERRERA HEREDIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1708048446,NO DISPONIBLE,PETEN,DOLORES,INSTITUTO PRIVADO DE CIENCIAS COMERCIALES 'ANTONIO BUSTAMENTE',NO DISPONIBLE,00000000,NO CONOCIDO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708310746,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,BARRIO EL CENTRO,79266218,OSVALDO ALBERTO HOIL OBANDO,LISBETH GISSELLA DVILA OVANDO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1708320746,17-012,PETEN,DOLORES,COLEGIO SAN MARTIN DE PORRES,BARRIO SAN RAMON,79266095,OSVALDO ALBERTO HOIL OBANDO,LOIDA DMARIS HOIL BERTRUY,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),PETɎ
1709000246,17-016,PETEN,SAN LUIS,"LICEO COMERCIAL ""NUEVA ENSENZA""",BARRIO EL PARAISO,79266780,HECTOR DAVID MAYEN MILIAN,EDILSAR DE JESUS PAN BOL,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1709000446,17-015,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,BARRIO LA GASOLINERA ALDEA CHACTE,32589750,DAMIAN AC CAHUEC,BERNARDINO MɎDEZ YAQUE,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709000546,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,CABECERA MUNICIPAL,40379592,HECTOR DAVID MAYEN MILIAN,ROSA MELITZA MOZCOSO VELA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1709001146,17-016,PETEN,SAN LUIS,"COLEGIO MIXTO PRIVADO ""SAN LUIS""",BARRIO VISTA HERMOSA,51784252,HECTOR DAVID MAYEN MILIAN,EDI ALFREDO SALAZAR GARĆ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709012246,17-015,PETEN,SAN LUIS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHACTE,38289379,DAMIAN AC CAHUEC,SANTIAGO COY XOL,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709014446,17-010,PETEN,SAN LUIS,INSTITUTO DIVERSIFICADO POR COOPERATIVA ITZAMNA,ALDEA CHINCHILA,30779275,EDWIN HUMBERTO MONTERO ALDANA,GLADIS ESTELA CORTɚ GARĆ,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709015546,17-025,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EBEN EZER,CASERIO CAIN,00000000,MARIO ORLANDO ZELAYA DARDON,JOSE CURIALES BARRERA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709015646,17-016,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EBEN EZER,CASERIO CAIN,00000000,HECTOR DAVID MAYEN MILIAN,JOSƓ CURIALES BARRERA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1709016046,17-016,PETEN,SAN LUIS,LICEO COMERCIAL NUEVA ENSENZA,BARRIO EL PARAISO,79266780,HECTOR DAVID MAYEN MILIAN,EDILSAR DE JESUS PAN BOL,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709030046,17-031,PETEN,SAN LUIS,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL-IMEBI-,ALDEA TZUNCAL,57421363,GREGORIO ARGUETA SAMAYOA,MARIANO CHOLOM CUCUL,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709031746,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,OCTAVIO LONE GUERRA,EĹS BOLӍ TUX,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709031946,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,OCTAVIO LONE GUERRA,EĹS BOLӍ TUX,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1709032246,17-015,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,ALDEA CHACTE,49006414,DAMIAN AC CAHUEC,BERNARDINO MɎDEZ YAQUE,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1709032746,17-016,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN LUIS,BARRIO VISTA HERMOSA,42772186,HECTOR DAVID MAYEN MILIAN,AIDA ARELY SALAZAR BERNAL,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1709032946,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,BARRIO TIKAJAL,40379492,HECTOR DAVID MAYEN MILIAN,ROSA MELITZA MOZCOSO VELA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1709033146,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,BARRIO TIKAJAL,40379592,HECTOR DAVID MAYEN MILIAN,ROSA MELITZA MOZCOSO VELA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1709033246,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE-COMPEH-,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,OCTAVIO LONE GUERRA,EĹS BOLӍ TUX,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1709033346,17-016,PETEN,SAN LUIS,LICEO COMERCIAL NUEVA ENSENZA,BARRIO EL PARAISO,79267780,HECTOR DAVID MAYEN MILIAN,EDILSAR DE JESUS PAN BOL,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),PETɎ
1709110546,NO DISPONIBLE,PETEN,SAN LUIS,ESCUELA PRIVADA DE CIENCIAS COMERCIALES,NO DISPONIBLE,00000000,NO CONOCIDO,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),PETɎ
1709245246,17-016,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN LUIS,SAN LUIS,79266656,HECTOR DAVID MAYEN MILIAN,AIDA ARELY SALAZAR BERNAL,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709245346,17-016,PETEN,SAN LUIS,LICEO COMERCIAL NUEVA ENSENZA,BARRIO EL PARAISO,79266780,HECTOR DAVID MAYEN MILIAN,SABRINA MARISOL COY CHUB,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETɎ
1709397046,17-016,PETEN,SAN LUIS,LICEO TECNICO CRISTIANO 'LA ESPERANZA',BARRIO EL CENTRO,66502390 65864538,HECTOR DAVID MAYEN MILIAN,NO CONOCIDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1709414546,17-016,PETEN,SAN LUIS,CENTRO EDUCATIVO MAYA ASUNCION,CABECERA MUNICIPAL,40475589,HECTOR DAVID MAYEN MILIAN,ALICIA MAŔ PRIVADO CATALN,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETɎ
1709415646,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,CABECERA MUNICIPAL,40379592,HECTOR DAVID MAYEN MILIAN,ROSA MELITZA MOZCOSO VELA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710001546,17-042,PETEN,SAYAXCHE,INSTITUTO PARTICULAR MIXTO PLAN FIN DE SEMANA LICENCIADO VALENTIN DEL VALLE GONGORA,ALDEA RANCHO ALEGRE,57276870,RODERICO DE LA CRUZ ICAL,RAMON EDUARDO GONGORA MUSUL,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1710017846,17-018,PETEN,SAYAXCHE,"ESCUELA DE CIENCIAS COMERCIALES ""SAN ANTONIO DE PADUA""",BARRIO EL CENTRO SAYAXCHE,79286043,FREDY ANTONIO CUELLAR RODRIGUEZ,JULIAN CARTER CASTELLANOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710017946,17-018,PETEN,SAYAXCHE,"ESCUELA DE CIENCIAS COMERCIALES ""SAN ANTONIO DE PADUA""",BARRIO EL CENTRO,58041848,FREDY ANTONIO CUELLAR RODRIGUEZ,JULIN GUSTAVO LUCERO REQUENA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1710018346,17-042,PETEN,SAYAXCHE,INSTITUTO PARTICULAR MIXTO PLAN FIN DE SEMANA LICENCIADO VALENTIN DEL VALLE CONGORA,ALDEA RANCHO ALEGRE,57276870,RODERICO DE LA CRUZ ICAL,RAMON EDUARDO GONGORA MUSUL,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710018446,17-024,PETEN,SAYAXCHE,INSTITUTO PRIVADO VESPERTINO PROF. JOSE OTILIO FLORES CARBAJAL,ALDEA TIERRA BLANCA,79286513,NAZARIO BONIFACIO POP ICAL,LESLY ELIZABETH MORN LEIVA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1710018546,NO DISPONIBLE,PETEN,SAYAXCHE,INSTITUTO PRIVADO VESPERTINO PROF. JOSE OTILIO FLORES CARBAJAL,ALDEA TIERRA BLANCA,45855543,NO CONOCIDO,RODERICO ROMAN LOPEZ CASTELLANOS,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710019346,17-020,PETEN,SAYAXCHE,CENTRO EDUCATIVO CANCUEN,ALDEA EL PATO,30142521,JUAN DAVID NAVARIJO CORDOVA,KYNDLY OYUKI REVOLORIO MONZҎ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710019746,17-024,PETEN,SAYAXCHE,"INSTITUTO PRIVADO MIXTO DE EDUCACION MEDIA CON ORIENTACION EN COMPUTACION, FE Y ENSENZA",ALDEA TIERRA BLANCA,30142992,NAZARIO BONIFACIO POP ICAL,DESIDERIO VELASQUEZ JIMENEZ,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710020546,17-019,PETEN,SAYAXCHE,INSTITUTO PRIVADO MIXTO VESPERTINO JOSE OTILIO FLORES,SAYAXCHE BARRIO EL CENTRO,79286513,MARCO ANTONIO ZAC MIGUEL,CARLOS ALBERTO FLORES ZETINA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETɎ
1710020746,17-019,PETEN,SAYAXCHE,"COLEGIO PRIVADO MIXTO ""JACOBO ARBENZ GUZMAN""",ALDEA LAS POZAS,50573830,MARCO ANTONIO ZAC MIGUEL,AUGUSTO GARĆ RIVERA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710024346,17-020,PETEN,SAYAXCHE,"INSTITUTO PRIVADO MIXTO "" LA REYNITA""",ALDEA LA REYNITA,79286513,JUAN DAVID NAVARIJO CORDOVA,MARIA EDITA LEIVA BARRERA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710024846,17-019,PETEN,SAYAXCHE,COLEGIO PRIVADO MIXTO JACOBO ARBENZ GUZMAN,ALDEA LAS POZAS,49312597,MARCO ANTONIO ZAC MIGUEL,AUGUSTO GARĆ RIVERA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710024946,17-019,PETEN,SAYAXCHE,COLEGIO PRIVADO MIXTO JACOBO ARBENZ GUZMAN,ALDEA LAS POZAS,49312597,MARCO ANTONIO ZAC MIGUEL,TOMAS GARĆ RIVERA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1710025246,17-018,PETEN,SAYAXCHE,INSTITUTO PARTICULAR MIXTO FIN DE SEMANA.VALENTIN DEL VALLE GONGORA,BARRIO EL CENTRO ALDEA RANCHO ALEGRE,57276870,FREDY ANTONIO CUELLAR RODRIGUEZ,GLADIS ODILY MARTINEZ RAMOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1710025346,17-018,PETEN,SAYAXCHE,INSTITUTO PARTICULAR MIXTO PLAN FIN DE SEMANA VALENTIN DEL VALLE GONGORA,BARRIO EL CENTRO ALDEA RANCHO ALEGRE,57276870,FREDY ANTONIO CUELLAR RODRIGUEZ,GLADIS ODILY MARTINEZ RAMOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710025646,17-020,PETEN,SAYAXCHE,INSTITUTO NACIONAL DE EDUCACI DIVERSIFICADA-INED-,COOPERATIVA UNION SAN JUAN ENTRE RIOS,54558495,JUAN DAVID NAVARIJO CORDOVA,NOE ASICONA CABA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710026246,17-018,PETEN,SAYAXCHE,INSTITUTO PRIVADO MIXTO PROF. JOSE OTILIO FLORES CARBAJAL,BARRIO EL CENTRO,47181718,FREDY ANTONIO CUELLAR RODRIGUEZ,ANY YAMILETH FLORES LEIVA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETɎ
1710027146,17-020,PETEN,SAYAXCHE,COLEGIO MIXTO PRIVADO STEVE JOVS,ALDEA EL PATO,30588161,JUAN DAVID NAVARIJO CORDOVA,WENDY KARINA GONZALEZ SANTIAGO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1710027446,17-019,PETEN,SAYAXCHE,CENTRO EDUCATIVO PRIVADO MIXTO VISION INTEGRAL -CEVI-,ALDEA LAS POZAS,57292514,MARCO ANTONIO ZAC MIGUEL,PEDRO FRANCISCO XƓCAL,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETɎ
1710028446,17-019,PETEN,SAYAXCHE,CENTRO EDUCATIVO PRIVADO MIXTO VISION INTEGRAL-CEVI-,ALDEA LAS POZAS,57368474,MARCO ANTONIO ZAC MIGUEL,ERNESTO COY CHEN,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
1710033746,17-019,PETEN,SAYAXCHE,CENTRO EDUCATIVO PRIVADO MIXTO VISION INTEGRAL - CEVI-,ALDEA LAS POZAS,57368454,MARCO ANTONIO ZAC MIGUEL,PEDRO FRANCISCO XƓCAL,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETɎ
